text
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - Halbzeitergebnis - 2 : 1
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - Endergebnis - 2 : 2
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - 116441 - 2 : 1  - matchMinute=35 - S. Essende - isPenalty=False - isOwnGoal=False - isOvertime=False
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - 116445 - 2 : 2  - matchMinute=58 - J. Njinmah - isPenalty=False - isOwnGoal=False - isOvertime=False
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - 116434 - 0 : 1  - matchMinute=12 - F. Agu - isPenalty=False - isOwnGoal=False - isOvertime=False
72219 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - FC Augsburg vs Werder Bremen - Augsburg - 116435 - 1 : 1  - matchMinute=16 - E. Rexhbiecaj - isPenalty=False - isOwnGoal=False - isOvertime=False
72221 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - 1. FSV Mainz 05 vs 1. FC Union Berlin - Mainz - Halbzeitergebnis - 0 : 0
72221 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - 1. FSV Mainz 05 vs 1. FC Union Berlin - Mainz - Endergebnis - 1 : 1
72221 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - 1. FSV Mainz 05 vs 1. FC Union Berlin - Mainz - 116449 - 1 : 1  - matchMinute=74 - L. Benes - isPenalty=False - isOwnGoal=False - isOvertime=False
72221 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T15:30:00 - 1. Spieltag - 1. FSV Mainz 05 vs 1. FC Union Berlin - Mainz - 116443 - 1 : 0  - matchMinute=53 - N. Amiri - isPenalty=True - isOwnGoal=False - isOvertime=False
72216 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T18:30:00 - 1. Spieltag - Borussia Dortmund vs Eintracht Frankfurt - Dortmund - Halbzeitergebnis - 0 : 0
72216 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T18:30:00 - 1. Spieltag - Borussia Dortmund vs Eintracht Frankfurt - Dortmund - Endergebnis - 2 : 0
72216 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T18:30:00 - 1. Spieltag - Borussia Dortmund vs Eintracht Frankfurt - Dortmund - 116461 - 1 : 0  - matchMinute=72 - J. Bynoe-Gittens - isPenalty=False - isOwnGoal=False - isOvertime=False
72216 1. Fußball-Bundesliga 2024/2025 - 2024-08-24T18:30:00 - 1. Spieltag - Borussia Dortmund vs Eintracht Frankfurt - Dortmund - 116462 - 2 : 0  - matchMinute=90 - J. Bynoe-Gittens - isPenalty=False - isOwnGoal=False - isOvertime=True
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - Halbzeitergebnis - 0 : 1
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - Endergebnis - 2 : 3
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - 116478 - 1 : 1  - matchMinute=46 - L. Majer - isPenalty=True - isOwnGoal=False - isOvertime=False
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - 116479 - 2 : 1  - matchMinute=55 - L. Majer - isPenalty=False - isOwnGoal=False - isOvertime=False
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - 116481 - 2 : 3  - matchMinute=82 - S. Gnabry - isPenalty=False - isOwnGoal=False - isOvertime=False
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - 116477 - 0 : 1  - matchMinute=20 - J. Musiala - isPenalty=False - isOwnGoal=False - isOvertime=False
72220 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T15:30:00 - 1. Spieltag - VfL Wolfsburg vs FC Bayern München - Wolfsburg - 116480 - 2 : 2  - matchMinute=65 - H. Kane - isPenalty=False - isOwnGoal=False - isOvertime=False
72222 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T17:30:00 - 1. Spieltag - FC St. Pauli vs 1. FC Heidenheim 1846 - St. Pauli - Halbzeitergebnis - 0 : 0
72222 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T17:30:00 - 1. Spieltag - FC St. Pauli vs 1. FC Heidenheim 1846 - St. Pauli - Endergebnis - 0 : 2
72222 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T17:30:00 - 1. Spieltag - FC St. Pauli vs 1. FC Heidenheim 1846 - St. Pauli - 116489 - 0 : 2  - matchMinute=82 - J. Schöppner - isPenalty=False - isOwnGoal=False - isOvertime=False
72222 1. Fußball-Bundesliga 2024/2025 - 2024-08-25T17:30:00 - 1. Spieltag - FC St. Pauli vs 1. FC Heidenheim 1846 - St. Pauli - 116488 - 0 : 1  - matchMinute=66 - P. Wanner - isPenalty=False - isOwnGoal=False - isOvertime=False
